device,start_time,data_extra,mbrt
device52,1725553921,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""4738"", ""4"": ""14091"", ""5"": ""15799"", ""6"": ""13223"", ""7"": ""0""}",113
device52,1725553934,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""6449"", ""4"": ""24307"", ""5"": ""20110"", ""6"": ""23883"", ""7"": ""0""}",113
device52,1725553946,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""6774"", ""4"": ""15354"", ""5"": ""19427"", ""6"": ""15811"", ""7"": ""0""}",113
device52,1725553957,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""7064"", ""4"": ""18556"", ""5"": ""21716"", ""6"": ""19380"", ""7"": ""0""}",113
device52,1725595103,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""5312"", ""4"": ""15634"", ""5"": ""18790"", ""6"": ""15483"", ""7"": ""0""}",88
device52,1725595082,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""6610"", ""4"": ""13520"", ""5"": ""17045"", ""6"": ""14103"", ""7"": ""0""}",89
device52,1725595093,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""4342"", ""4"": ""24952"", ""5"": ""21348"", ""6"": ""25335"", ""7"": ""0""}",89
device52,1725607630,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""8213"", ""4"": ""16125"", ""5"": ""19705"", ""6"": ""16124"", ""7"": ""0""}",95
device52,1725595116,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""6196"", ""4"": ""18680"", ""5"": ""21561"", ""6"": ""19168"", ""7"": ""0""}",88
device52,1725639029,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""6033"", ""4"": ""13799"", ""5"": ""17263"", ""6"": ""14389"", ""7"": ""0""}",85
device52,1725639540,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""7440"", ""4"": ""24527"", ""5"": ""20705"", ""6"": ""24467"", ""7"": ""0""}",77
device52,1725640073,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""6858"", ""4"": ""15219"", ""5"": ""6733"", ""6"": ""15320"", ""7"": ""0""}",68
device52,1725641373,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""7816"", ""4"": ""18299"", ""5"": ""7412"", ""6"": ""17837"", ""7"": ""0""}",72
device52,1725642267,"{""1"": ""19355"", ""2"": ""18028"", ""3"": ""7852"", ""4"": ""18251"", ""5"": ""7310"", ""6"": ""17829"", ""7"": ""0""}",57
device52,1725642747,"{""1"": ""16899"", ""2"": ""16719"", ""3"": ""6183"", ""4"": ""16947"", ""5"": ""6175"", ""6"": ""17362"", ""7"": ""0""}",58
device52,1725611600,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""10868"", ""4"": ""22532"", ""5"": ""26740"", ""6"": ""22919"", ""7"": ""0""}",81
device52,1725683846,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""6539"", ""4"": ""13572"", ""5"": ""16960"", ""6"": ""13954"", ""7"": ""0""}",72
device52,1725694244,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""9697"", ""4"": ""22399"", ""5"": ""24908"", ""6"": ""21425"", ""7"": ""0""}",82
device52,1725699452,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9333"", ""4"": ""13918"", ""5"": ""16403"", ""6"": ""13919"", ""7"": ""0""}",126
device52,1725683863,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""6940"", ""4"": ""24216"", ""5"": ""20914"", ""6"": ""24752"", ""7"": ""0""}",69
device52,1725683872,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""6248"", ""4"": ""14834"", ""5"": ""18161"", ""6"": ""15068"", ""7"": ""0""}",70
device52,1725683891,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""8228"", ""4"": ""18243"", ""5"": ""20203"", ""6"": ""18782"", ""7"": ""0""}",70
device52,1725643402,"{""1"": ""16296"", ""2"": ""18608"", ""3"": ""7153"", ""4"": ""19733"", ""5"": ""16836"", ""6"": ""19967"", ""7"": ""0""}",50
device52,1725724729,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""11156"", ""4"": ""22159"", ""5"": ""26564"", ""6"": ""22282"", ""7"": ""0""}",67
device52,1725724742,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""6950"", ""4"": ""13500"", ""5"": ""16302"", ""6"": ""13561"", ""7"": ""0""}",66
device52,1725724757,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""8320"", ""4"": ""23760"", ""5"": ""20921"", ""6"": ""25146"", ""7"": ""0""}",65
device52,1725724767,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""8099"", ""4"": ""15085"", ""5"": ""19626"", ""6"": ""15970"", ""7"": ""0""}",65
device52,1725768727,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""7558"", ""4"": ""13348"", ""5"": ""15663"", ""6"": ""13029"", ""7"": ""0""}",83
device52,1725779191,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""15292"", ""4"": ""22687"", ""5"": ""26315"", ""6"": ""22269"", ""7"": ""0""}",107
device52,1725786264,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""8836"", ""4"": ""13610"", ""5"": ""15795"", ""6"": ""13094"", ""7"": ""0""}",110
device52,1725768740,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""9331"", ""4"": ""23588"", ""5"": ""20829"", ""6"": ""24821"", ""7"": ""0""}",83
device52,1725768754,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""9271"", ""4"": ""15451"", ""5"": ""19990"", ""6"": ""16284"", ""7"": ""0""}",83
device52,1725768763,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""10393"", ""4"": ""18232"", ""5"": ""20630"", ""6"": ""18396"", ""7"": ""0""}",82
device52,1725814606,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""13776"", ""4"": ""22184"", ""5"": ""25728"", ""6"": ""22458"", ""7"": ""0""}",85
device52,1725814618,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""10300"", ""4"": ""13796"", ""5"": ""16074"", ""6"": ""13649"", ""7"": ""0""}",62
device52,1725814629,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""11029"", ""4"": ""24671"", ""5"": ""19981"", ""6"": ""24406"", ""7"": ""0""}",84
device52,1725814642,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""10084"", ""4"": ""15246"", ""5"": ""19261"", ""6"": ""15899"", ""7"": ""0""}",85
device52,1725854308,"{""1"": ""16296"", ""2"": ""18608"", ""3"": ""10755"", ""4"": ""19471"", ""5"": ""10553"", ""6"": ""19588"", ""7"": ""0""}",86
device52,1725868535,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9577"", ""4"": ""14263"", ""5"": ""16691"", ""6"": ""14069"", ""7"": ""0""}",101
device52,1725900252,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9032"", ""4"": ""13983"", ""5"": ""16691"", ""6"": ""14069"", ""7"": ""0""}",0
device52,1725854402,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""13511"", ""4"": ""18568"", ""5"": ""20579"", ""6"": ""18810"", ""7"": ""0""}",31
device52,1725854410,"{""1"": ""19355"", ""2"": ""18028"", ""3"": ""10717"", ""4"": ""18115"", ""5"": ""20036"", ""6"": ""18078"", ""7"": ""0""}",87
device52,1725864532,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""13191"", ""4"": ""22914"", ""5"": ""26590"", ""6"": ""22452"", ""7"": ""0""}",84
device52,1725900320,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9008"", ""4"": ""13985"", ""5"": ""17058"", ""6"": ""14241"", ""7"": ""0""}",71
device52,1725900366,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""9222"", ""4"": ""15770"", ""5"": ""9425"", ""6"": ""7361"", ""7"": ""0""}",71
device52,1725900376,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""11075"", ""4"": ""18606"", ""5"": ""19999"", ""6"": ""17891"", ""7"": ""0""}",71
device52,1725900302,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""10789"", ""4"": ""23908"", ""5"": ""20998"", ""6"": ""24855"", ""7"": ""0""}",72
device52,1725943336,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""14261"", ""4"": ""21738"", ""5"": ""26414"", ""6"": ""22788"", ""7"": ""0""}",83
device52,1725943349,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9951"", ""4"": ""13834"", ""5"": ""11992"", ""6"": ""9988"", ""7"": ""0""}",83
device52,1725952926,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""15008"", ""4"": ""22788"", ""5"": ""26235"", ""6"": ""22706"", ""7"": ""0""}",97
device52,1725956676,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9861"", ""4"": ""14239"", ""5"": ""16565"", ""6"": ""14063"", ""7"": ""0""}",84
device52,1725943365,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""12716"", ""4"": ""23942"", ""5"": ""20812"", ""6"": ""25246"", ""7"": ""0""}",59
device52,1725943377,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""11445"", ""4"": ""15441"", ""5"": ""18610"", ""6"": ""15563"", ""7"": ""0""}",47
device52,1726028711,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""11312"", ""4"": ""18120"", ""5"": ""23656"", ""6"": ""21050"", ""7"": ""0""}",71
device52,1726028768,"{""1"": ""16296"", ""2"": ""18608"", ""3"": ""10072"", ""4"": ""19177"", ""5"": ""18598"", ""6"": ""19990"", ""7"": ""0""}",70
device52,1725854342,"{""1"": ""23297"", ""2"": ""13731"", ""3"": ""19757"", ""4"": ""15118"", ""5"": ""29403"", ""6"": ""14271"", ""7"": ""0""}",86
device52,1726034295,"{""1"": ""23297"", ""2"": ""13731"", ""3"": ""13231"", ""4"": ""14845"", ""5"": ""26711"", ""6"": ""14419"", ""7"": ""0""}",82
device52,1726028728,"{""1"": ""19355"", ""2"": ""18028"", ""3"": ""12183"", ""4"": ""18294"", ""5"": ""20858"", ""6"": ""18614"", ""7"": ""0""}",71
device52,1725984217,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""12598"", ""4"": ""23853"", ""5"": ""19808"", ""6"": ""23984"", ""7"": ""0""}",76
device52,1725984227,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""11408"", ""4"": ""15427"", ""5"": ""19309"", ""6"": ""15595"", ""7"": ""0""}",75
device52,1726028750,"{""1"": ""16899"", ""2"": ""16719"", ""3"": ""9732"", ""4"": ""16923"", ""5"": ""17696"", ""6"": ""17209"", ""7"": ""0""}",73
device52,1725984203,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""10567"", ""4"": ""13865"", ""5"": ""17132"", ""6"": ""14211"", ""7"": ""0""}",76
device52,1723180469,"{""1"": ""21209"", ""2"": ""18482"", ""3"": ""19553"", ""4"": ""16630"", ""5"": ""20772"", ""6"": ""17958"", ""7"": ""0""}",143
device52,1725984127,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""13886"", ""4"": ""21548"", ""5"": ""24567"", ""6"": ""20586"", ""7"": ""0""}",77
device52,1726034453,"{""1"": ""16296"", ""2"": ""18608"", ""3"": ""9117"", ""4"": ""19657"", ""5"": ""14806"", ""6"": ""15976"", ""7"": ""0""}",80
device52,1721462695,"{""1"": ""22024"", ""2"": ""20817"", ""3"": ""8692"", ""4"": ""20832"", ""5"": ""0"", ""6"": ""1"", ""7"": ""0""}",189
device52,1726039356,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""13055"", ""4"": ""22669"", ""5"": ""26465"", ""6"": ""22234"", ""7"": ""0""}",93
device52,1726045858,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9514"", ""4"": ""13802"", ""5"": ""16453"", ""6"": ""14000"", ""7"": ""0""}",72
device52,1726073814,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""14536"", ""4"": ""22150"", ""5"": ""29247"", ""6"": ""24952"", ""7"": ""0""}",79
device52,1726073852,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9917"", ""4"": ""13822"", ""5"": ""17141"", ""6"": ""14340"", ""7"": ""0""}",78
device52,1726073871,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""12931"", ""4"": ""24264"", ""5"": ""21318"", ""6"": ""25435"", ""7"": ""0""}",78
device52,1726073885,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""10115"", ""4"": ""15052"", ""5"": ""19754"", ""6"": ""15943"", ""7"": ""0""}",78
device52,1726118446,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""14870"", ""4"": ""22434"", ""5"": ""26686"", ""6"": ""22975"", ""7"": ""0""}",43
device52,1726130972,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""11653"", ""4"": ""22444"", ""5"": ""26055"", ""6"": ""22054"", ""7"": ""0""}",85
device52,1726118465,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9396"", ""4"": ""14171"", ""5"": ""16208"", ""6"": ""13523"", ""7"": ""0""}",88
device52,1726118488,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""11412"", ""4"": ""24679"", ""5"": ""19890"", ""6"": ""24228"", ""7"": ""0""}",44
device52,1726118503,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""10299"", ""4"": ""15805"", ""5"": ""19026"", ""6"": ""15682"", ""7"": ""0""}",45
device52,1726213256,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""10410"", ""4"": ""18112"", ""5"": ""20241"", ""6"": ""18194"", ""7"": ""0""}",192
device52,1726200985,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""14416"", ""4"": ""22463"", ""5"": ""30368"", ""6"": ""25416"", ""7"": ""0""}",77
device52,1726201003,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9536"", ""4"": ""14205"", ""5"": ""16522"", ""6"": ""13737"", ""7"": ""0""}",76
device52,1726201017,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""10938"", ""4"": ""24488"", ""5"": ""20900"", ""6"": ""24826"", ""7"": ""0""}",76
device52,1726248410,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""13300"", ""4"": ""21574"", ""5"": ""27290"", ""6"": ""22949"", ""7"": ""0""}",71
device52,1726248426,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""9374"", ""4"": ""13954"", ""5"": ""17266"", ""6"": ""14537"", ""7"": ""0""}",67
device52,1726248439,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""10330"", ""4"": ""24502"", ""5"": ""20932"", ""6"": ""24845"", ""7"": ""0""}",70
device52,1726201032,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""9210"", ""4"": ""15520"", ""5"": ""19585"", ""6"": ""15920"", ""7"": ""0""}",76
device52,1726123819,"{""1"": ""19355"", ""2"": ""18028"", ""3"": ""8566"", ""4"": ""18701"", ""5"": ""19267"", ""6"": ""17584"", ""7"": ""0""}",79
device52,1726232128,"{""1"": ""19635"", ""2"": ""18141"", ""3"": ""5372"", ""4"": ""18347"", ""5"": ""19866"", ""6"": ""18012"", ""7"": ""0""}",82
device52,1726293084,"{""1"": ""17994"", ""2"": ""15185"", ""3"": ""9560"", ""4"": ""15430"", ""5"": ""18953"", ""6"": ""15415"", ""7"": ""0""}",72
device52,1726293048,"{""1"": ""16037"", ""2"": ""13699"", ""3"": ""7978"", ""4"": ""13776"", ""5"": ""17441"", ""6"": ""14485"", ""7"": ""0""}",72
device52,1726293060,"{""1"": ""19515"", ""2"": ""23953"", ""3"": ""11847"", ""4"": ""25037"", ""5"": ""21019"", ""6"": ""24990"", ""7"": ""0""}",72
device52,1726293033,"{""1"": ""24510"", ""2"": ""21475"", ""3"": ""13878"", ""4"": ""22370"", ""5"": ""26676"", ""6"": ""22340"", ""7"": ""0""}",73
device52,1726314515,"{""1"": ""25115"", ""2"": ""21348"", ""3"": ""14389"", ""4"": ""22564"", ""5"": ""26717"", ""6"": ""22842"", ""7"": ""0""}",81
device52,1726317565,"{""1"": ""16763"", ""2"": ""14066"", ""3"": ""9263"", ""4"": ""13952"", ""5"": ""16057"", ""6"": ""13358"", ""7"": ""0""}",81
device52,1726336664,"{""1"": ""20416"", ""2"": ""13064"", ""3"": ""10355"", ""4"": ""13133"", ""5"": ""20943"", ""6"": ""13289"", ""7"": ""0""}",78
device52,1726336679,"{""1"": ""18935"", ""2"": ""15462"", ""3"": ""9575"", ""4"": ""15208"", ""5"": ""19829"", ""6"": ""16020"", ""7"": ""0""}",78
device52,1726336692,"{""1"": ""20634"", ""2"": ""18500"", ""3"": ""10701"", ""4"": ""18653"", ""5"": ""24815"", ""6"": ""21323"", ""7"": ""0""}",78
device52,1726373030,"{""1"": ""20416"", ""2"": ""13064"", ""3"": ""12168"", ""4"": ""13130"", ""5"": ""20765"", ""6"": ""13121"", ""7"": ""0""}",80
device52,1726373002,"{""1"": ""25115"", ""2"": ""21348"", ""3"": ""14625"", ""4"": ""21959"", ""5"": ""25605"", ""6"": ""21751"", ""7"": ""0""}",81
device52,1726373019,"{""1"": ""16763"", ""2"": ""14066"", ""3"": ""9818"", ""4"": ""13881"", ""5"": ""16792"", ""6"": ""14171"", ""7"": ""0""}",81
device52,1726416822,"{""1"": ""25115"", ""2"": ""21348"", ""3"": ""15117"", ""4"": ""21509"", ""5"": ""26116"", ""6"": ""22477"", ""7"": ""0""}",64
device52,1726416835,"{""1"": ""16763"", ""2"": ""14066"", ""3"": ""9604"", ""4"": ""13591"", ""5"": ""16872"", ""6"": ""14060"", ""7"": ""0""}",101
device52,1726416846,"{""1"": ""20416"", ""2"": ""13064"", ""3"": ""11366"", ""4"": ""12953"", ""5"": ""20380"", ""6"": ""13118"", ""7"": ""0""}",98
device52,1726373057,"{""1"": ""18935"", ""2"": ""15462"", ""3"": ""10520"", ""4"": ""15738"", ""5"": ""19546"", ""6"": ""15724"", ""7"": ""0""}",80
device52,1723114146,"{""1"": ""13126"", ""2"": ""22486"", ""3"": ""32767"", ""4"": ""22913"", ""5"": ""13288"", ""6"": ""2919"", ""7"": ""0""}",2371
device52,1726472853,"{""1"": ""25115"", ""2"": ""21348"", ""3"": ""13535"", ""4"": ""22452"", ""5"": ""26658"", ""6"": ""22470"", ""7"": ""0""}",82
device52,1726464021,"{""1"": ""25115"", ""2"": ""21348"", ""3"": ""15147"", ""4"": ""22348"", ""5"": ""26056"", ""6"": ""22047"", ""7"": ""0""}",83
device52,1726464045,"{""1"": ""16763"", ""2"": ""14066"", ""3"": ""9769"", ""4"": ""14142"", ""5"": ""16721"", ""6"": ""14249"", ""7"": ""0""}",52
device52,1726475524,"{""1"": ""16763"", ""2"": ""14066"", ""3"": ""8639"", ""4"": ""14410"", ""5"": ""16229"", ""6"": ""13664"", ""7"": ""0""}",77
device52,1726464059,"{""1"": ""20416"", ""2"": ""13064"", ""3"": ""11734"", ""4"": ""12957"", ""5"": ""20143"", ""6"": ""13080"", ""7"": ""0""}",76
device52,1726464075,"{""1"": ""18935"", ""2"": ""15462"", ""3"": ""9896"", ""4"": ""15741"", ""5"": ""18207"", ""6"": ""14909"", ""7"": ""0""}",82
device52,1726388520,"{""1"": ""20142"", ""2"": ""18197"", ""3"": ""10296"", ""4"": ""18408"", ""5"": ""21695"", ""6"": ""19153"", ""7"": ""0""}",86
device52,1726383967,"{""1"": ""20634"", ""2"": ""18500"", ""3"": ""11390"", ""4"": ""18482"", ""5"": ""21306"", ""6"": ""18915"", ""7"": ""0""}",85
device52,1726504662,"{""1"": ""13391"", ""2"": ""22482"", ""3"": ""7383"", ""4"": ""22580"", ""5"": ""13242"", ""6"": ""22834"", ""7"": ""0""}",59
device52,1726504701,"{""1"": ""20389"", ""2"": ""24278"", ""3"": ""11427"", ""4"": ""24050"", ""5"": ""20015"", ""6"": ""24267"", ""7"": ""0""}",63
device52,1726504671,"{""1"": ""16748"", ""2"": ""13973"", ""3"": ""9813"", ""4"": ""13719"", ""5"": ""16425"", ""6"": ""13625"", ""7"": ""0""}",79
device52,1726504711,"{""1"": ""18935"", ""2"": ""15458"", ""3"": ""10382"", ""4"": ""15770"", ""5"": ""19290"", ""6"": ""15816"", ""7"": ""0""}",38
device52,1726549010,"{""1"": ""20537"", ""2"": ""18469"", ""3"": ""9133"", ""4"": ""18321"", ""5"": ""0"", ""6"": ""0"", ""7"": ""0""}",0
device52,1726546852,"{""1"": ""20389"", ""2"": ""24278"", ""3"": ""10111"", ""4"": ""24170"", ""5"": ""20780"", ""6"": ""24656"", ""7"": ""0""}",91
device52,1726546915,"{""1"": ""18935"", ""2"": ""15458"", ""3"": ""11851"", ""4"": ""15520"", ""5"": ""18773"", ""6"": ""15609"", ""7"": ""0""}",21
device52,1726549167,"{""1"": ""20215"", ""2"": ""18243"", ""3"": ""9453"", ""4"": ""18791"", ""5"": ""20606"", ""6"": ""18646"", ""7"": ""0""}",95
device52,1726559364,"{""1"": ""17739"", ""2"": ""17039"", ""3"": ""6978"", ""4"": ""16884"", ""5"": ""17285"", ""6"": ""16915"", ""7"": ""0""}",91
device52,1726549040,"{""1"": ""20537"", ""2"": ""18469"", ""3"": ""9086"", ""4"": ""18351"", ""5"": ""0"", ""6"": ""0"", ""7"": ""0""}",0
device52,1726546807,"{""1"": ""13391"", ""2"": ""22482"", ""3"": ""6931"", ""4"": ""22481"", ""5"": ""13134"", ""6"": ""21920"", ""7"": ""0""}",64
device52,1726546831,"{""1"": ""16748"", ""2"": ""13973"", ""3"": ""8741"", ""4"": ""13608"", ""5"": ""17123"", ""6"": ""14424"", ""7"": ""0""}",91
device52,1726549073,"{""1"": ""20537"", ""2"": ""18469"", ""3"": ""9030"", ""4"": ""18367"", ""5"": ""20870"", ""6"": ""18742"", ""7"": ""0""}",97
device52,1726562554,"{""1"": ""13391"", ""2"": ""22482"", ""3"": ""7076"", ""4"": ""22089"", ""5"": ""13161"", ""6"": ""22463"", ""7"": ""0""}",66
device52,1726591968,"{""1"": ""18935"", ""2"": ""15458"", ""3"": ""10265"", ""4"": ""15568"", ""5"": ""18826"", ""6"": ""15651"", ""7"": ""1""}",45
device52,1726592016,"{""1"": ""20537"", ""2"": ""18469"", ""3"": ""10556"", ""4"": ""18161"", ""5"": ""19609"", ""6"": ""17719"", ""7"": ""1""}",66
device52,1726591932,"{""1"": ""16748"", ""2"": ""13973"", ""3"": ""9271"", ""4"": ""13783"", ""5"": ""17021"", ""6"": ""14099"", ""7"": ""1""}",67
device52,1726591952,"{""1"": ""20389"", ""2"": ""24278"", ""3"": ""11353"", ""4"": ""24148"", ""5"": ""19905"", ""6"": ""24340"", ""7"": ""1""}",55
device52,1726592060,"{""1"": ""20215"", ""2"": ""18243"", ""3"": ""11846"", ""4"": ""18686"", ""5"": ""20314"", ""6"": ""18682"", ""7"": ""1""}",30
device52,1726591896,"{""1"": ""13391"", ""2"": ""22482"", ""3"": ""6843"", ""4"": ""21659"", ""5"": ""12964"", ""6"": ""22196"", ""7"": ""1""}",39
device52,1726567855,"{""1"": ""16748"", ""2"": ""13973"", ""3"": ""6284"", ""4"": ""13776"", ""5"": ""17086"", ""6"": ""14151"", ""7"": ""0""}",95
device53,1719300778,"{""1"": ""13910"", ""2"": ""19824"", ""3"": ""14180"", ""4"": ""19980"", ""5"": ""14117"", ""6"": ""20041""}",17
device53,1720686240,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""9558"", ""4"": ""14902"", ""5"": ""17399"", ""6"": ""14939""}",21
device53,1720676713,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""10274"", ""4"": ""18386"", ""5"": ""21395"", ""6"": ""18400""}",35
device53,1720677341,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""8701"", ""4"": ""14927"", ""5"": ""17125"", ""6"": ""14780""}",31
device53,1720685939,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11171"", ""4"": ""19567"", ""5"": ""22507"", ""6"": ""19321""}",74
device53,1720722338,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""10060"", ""4"": ""15058"", ""5"": ""17443"", ""6"": ""15037""}",25
device53,1720722173,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11294"", ""4"": ""19015"", ""5"": ""21963"", ""6"": ""18804""}",29
device53,1720762708,"{""1"": ""17927"", ""2"": ""16827"", ""3"": ""18590"", ""4"": ""16999"", ""5"": ""17747"", ""6"": ""16560""}",188
device53,1720762659,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""8875"", ""4"": ""14685"", ""5"": ""16887"", ""6"": ""14662""}",14
device53,1720762686,"{""1"": ""26400"", ""2"": ""24563"", ""3"": ""15720"", ""4"": ""24997"", ""5"": ""26170"", ""6"": ""25031""}",16
device53,1720804535,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""9403"", ""4"": ""14625"", ""5"": ""17089"", ""6"": ""14641""}",20
device53,1720762633,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11394"", ""4"": ""18648"", ""5"": ""21569"", ""6"": ""18670""}",21
device53,1720767117,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""10123"", ""4"": ""18909"", ""5"": ""21380"", ""6"": ""18385""}",64
device53,1720804519,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""10499"", ""4"": ""19278"", ""5"": ""22279"", ""6"": ""18751""}",49
device53,1720855050,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""9584"", ""4"": ""15021"", ""5"": ""17253"", ""6"": ""14740""}",34
device53,1720853731,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""8002"", ""4"": ""19323"", ""5"": ""22285"", ""6"": ""19075""}",72
device53,1720894251,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""7982"", ""4"": ""14865"", ""5"": ""17304"", ""6"": ""14873""}",28
device53,1720894213,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""10688"", ""4"": ""18823"", ""5"": ""22285"", ""6"": ""19024""}",40
device53,1720942690,"{""1"": ""17927"", ""2"": ""16827"", ""3"": ""9632"", ""4"": ""16653"", ""5"": ""17965"", ""6"": ""16793""}",46
device53,1721028235,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11372"", ""4"": ""19011"", ""5"": ""22082"", ""6"": ""18871""}",55
device53,1721029355,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""9583"", ""4"": ""14725"", ""5"": ""17587"", ""6"": ""14834""}",69
device53,1721113753,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11141"", ""4"": ""19534"", ""5"": ""22365"", ""6"": ""19195""}",63
device53,1721113855,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""8989"", ""4"": ""14295"", ""5"": ""17324"", ""6"": ""14638""}",55
device53,1720940795,"{""1"": ""26400"", ""2"": ""24563"", ""3"": ""14716"", ""4"": ""25327"", ""5"": ""27763"", ""6"": ""25189""}",63
device53,1721200589,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""8602"", ""4"": ""14833"", ""5"": ""19196"", ""6"": ""16318""}",93
device53,1721199578,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11134"", ""4"": ""18953"", ""5"": ""22093"", ""6"": ""18755""}",55
device53,1721238893,"{""1"": ""21939"", ""2"": ""18522"", ""3"": ""11456"", ""4"": ""18168"", ""5"": ""21215"", ""6"": ""18459""}",21
device53,1721238920,"{""1"": ""16965"", ""2"": ""14741"", ""3"": ""9175"", ""4"": ""15492"", ""5"": ""18407"", ""6"": ""15467""}",21
device53,1721289623,"{""1"": ""26400"", ""2"": ""24563"", ""3"": ""14947"", ""4"": ""24857"", ""5"": ""28220"", ""6"": ""25517""}",71
